x, y
-0.05780258237347771, 4.312242327710539
1.9075160887051528, 4.3578218611680475
3.410407485714452, 4.178347551832373
5.49133132154004, 3.606431756988982
7.05202309589564, 3.280815093337162
8.728324445052545, 2.984597630555364
10.578033541329873, 2.6867278963891215
12.427747047661551, 2.5224727957606334
14.27745614393888, 2.5224727957606334
16.01156007546926, 2.576077634314694
18.092483911294845, 2.8616798946538164
19.88439483525305, 3.0480230416851235
21.84970909627733, 3.315491318748178
23.583813027807707, 3.4944509407505597
25.375723951765913, 3.421737315730204
26.82081056137456, 3.080240031745024
28.09248501380843, 2.8919261152600044
29.537571623417087, 2.6308216243875484
34.39306351371301, 2.318979138936564
36.53178993191207, 2.444150219249388
37.976876541520724, 2.5491338030927997
39.306357986382416, 2.7151260694829125
40.80925158841889, 2.8919261152600044
42.02311904842493, 3.112796300422813
31.271675554947468, 2.3932906193058523
32.543350007381335, 2.3434893417543057
