x, y
0.47337344220268207, 0.13898777698619458
2.958578652875822, 0.13898777698619458
6.153845719765915, 0.12781096491566551
8.75739683035912, 0.11794421524342572
13.491124480734227, 0.11037055473679429
17.27810750392121, 0.10883915881995279
20.710061856216953, 0.0990434138937628
24.1420162085127, 0.09107875332206966
28.28402790259092, 0.08887874625615012
31.597631840532117, 0.08856883292391012
34.79290342185669, 0.08173149698955366
38.34319915963802, 0.0754219896506062
44.97041606438938, 0.07648319710795219
48.6390531876563, 0.07057884797409908
53.01774765270569, 0.0655869069313975
59.28994040100029, 0.0683945276099504
66.62721464753412, 0.06031267989176693
73.1360901667999, 0.06355708042467481
79.8816574859058, 0.0566372635263752
87.45562353227976, 0.0607355095412553
94.3195232080023, 0.054122892938318096
101.42011468356496, 0.05865060152544688
108.28402338815644, 0.053185824697435685
113.37278422385727, 0.056242965125559576
119.52662655779733, 0.06400265535330835
