x, y
-0.013476883859018685, 364.5038539641663
3.221024596881077, 347.07675398062963
5.754717834748951, 290.9576689505038
7.641510365180675, 246.3141405418188
9.959571404863606, 206.48743351332075
12.008086541603543, 176.525958932755
14.487870187594684, 169.74118762063648
16.859838762713686, 176.525958932755
18.908358012334944, 200.50615107339146
21.22641493913655, 236.84715054614117
23.544475978819488, 269.0216829061231
26.2938014148723, 246.3141405418188
28.665769989991304, 208.5205591923265
30.929919381356846, 178.26407661871164
33.24798042103977, 156.94399847544727
35.67385653159484, 149.4404323992527
38.15364017758599, 164.82432673678727
39.93261763714557, 194.69812731084264
41.87332181589468, 229.98635796121698
