x, y
1.060607910156251, 218.36165429721026
1.363637288411453, 198.26939930200538
1.2121276855468779, 177.0812064697909
1.5151570638020797, 151.50925002619894
1.6666666666666643, 125.20665609459468
2.121215820312502, 102.92252542537065
2.7272745768229156, 70.04429220836977
5.15151977539062, 94.88562342728866
6.818186442057284, 125.93728131926773
8.33333333333333, 147.12548641482144
9.999999999999995, 166.4871039220141
14.999999999999998, 196.8081488526593
15.303029378255209, 164.29522824799494
15.454549153645836, 146.76016153914568
15.454549153645836, 128.49448186896262
15.909088134765621, 108.03691426142117
16.212127685546875, 84.65684575518759
16.96969604492187, 65.66051633365302
20, 110.95942742345261
21.21212768554688, 132.5129328680036
22.575754801432296, 154.0664383125546
25.303029378255204, 180.00371963182232
28.787882486979168, 196.8081488526593
29.393941243489582, 170.87086753339156
29.84849039713541, 139.08858441673948
30.000000000000004, 115.34319103483011
30.15151977539062, 93.42437297794261
31.060607910156257, 67.12176678299912
33.333333333333336, 101.09595010034879
35.00000000000001, 131.41699503099403
37.272725423177086, 158.4502019239321
39.84849039713542, 181.0996574688319
42.87878417968752, 197.53877407733233
43.33333333333332, 169.774929696382
43.484853108723975, 141.28046009075862
43.78788248697916, 115.34319103483011
44.24242146809896, 93.42437297794261
45.15151977539062, 67.12176678299912
47.424245198567725, 105.47971371172629
49.09091186523437, 132.87824548034013
50.75757853190105, 154.0664383125546
53.03030395507812, 175.61995602044482
56.969696044921875, 196.44283624032275
57.27272542317709, 165.756478697341
57.72727457682293, 138.7232595410637
58.03030395507813, 114.61256581015707
58.03030395507813, 94.88562342728866
58.93939208984376, 67.8524165343506
61.36363728841146, 105.11440109938978
63.030303955078125, 131.78230764333057
64.84848022460939, 154.79706353722764
67.27272542317708, 177.0812064697909
71.06060791015625, 194.98157352763747
71.36363728841147, 165.39116608500453
71.66666666666667, 141.64577270309513
71.81818644205728, 117.90037932118578
71.96969604492189, 95.981549000959
72.87878417968751, 67.48709165867483
75.45454915364583, 104.74908848705326
76.8181864420573, 131.05168241865752
78.93939208984375, 156.6236388622495
81.36363728841147, 177.44651908212745
85.15150960286458, 193.88563569062788
85.30303955078125, 165.025853472668
85.60605875651044, 142.7417105401047
85.75756835937501, 116.43912887183967
86.21211751302084, 94.88562342728866
86.96970621744792, 67.8524165343506
89.8484903971354, 112.78599048513522
92.57576497395836, 149.6826747011771
94.39394124348958, 171.60150502140382
99.09090169270833, 194.25094830296442
99.3939412434896, 161.37271508596353
100.00000000000001, 130.686369806321
99.84849039713542, 95.61624865196174
101.06060791015626, 68.2177168833479
103.48484293619792, 105.47971371172629
105, 133.97418331734968
106.96968587239583, 155.89301363757644
110, 181.83028269350496
117.72727457682291, 206.30630130008734
